Depth,Total Be Prod,Spallation Be Prod,Muon Be Prod
g/cm2,at/g/yr,at/g/yr,at/g/yr
40935,0.000504892,3.10E-111,0.000504892
40940,0.000504779,3.01E-111,0.000504779
40945,0.000504665,2.91E-111,0.000504665
40950,0.000504552,2.82E-111,0.000504552
40955,0.000504439,2.74E-111,0.000504439
40960,0.000504325,2.65E-111,0.000504325
40965,0.000504212,2.57E-111,0.000504212
40970,0.000504099,2.49E-111,0.000504099
40975,0.000503986,2.42E-111,0.000503986
40980,0.000503873,2.34E-111,0.000503873
40985,0.00050376,2.27E-111,0.00050376
40990,0.000503647,2.20E-111,0.000503647
40995,0.000503534,2.13E-111,0.000503534
41000,0.000503421,2.07E-111,0.000503421
41005,0.000503308,2.00E-111,0.000503308
41010,0.000503195,1.94E-111,0.000503195
41015,0.000503082,1.88E-111,0.000503082
41020,0.000502969,1.82E-111,0.000502969
41025,0.000502856,1.77E-111,0.000502856
41030,0.000502744,1.71E-111,0.000502744
41035,0.000502631,1.66E-111,0.000502631
41040,0.000502518,1.61E-111,0.000502518
41045,0.000502406,1.56E-111,0.000502406
41050,0.000502293,1.51E-111,0.000502293
41055,0.00050218,1.46E-111,0.00050218
41060,0.000502068,1.42E-111,0.000502068
41065,0.000501955,1.38E-111,0.000501955
41070,0.000501843,1.33E-111,0.000501843
41075,0.00050173,1.29E-111,0.00050173
41080,0.000501618,1.25E-111,0.000501618
41085,0.000501505,1.21E-111,0.000501505
41090,0.000501393,1.18E-111,0.000501393
41095,0.000501281,1.14E-111,0.000501281
41100,0.000501168,1.11E-111,0.000501168
41105,0.000501056,1.07E-111,0.000501056
41110,0.000500944,1.04E-111,0.000500944
41115,0.000500832,1.01E-111,0.000500832
41120,0.00050072,9.76E-112,0.00050072
41125,0.000500607,9.46E-112,0.000500607
41130,0.000500495,9.17E-112,0.000500495
41135,0.000500383,8.88E-112,0.000500383
41140,0.000500271,8.61E-112,0.000500271
41145,0.000500159,8.35E-112,0.000500159
41150,0.000500047,8.09E-112,0.000500047
41155,0.000499935,7.84E-112,0.000499935
41160,0.000499823,7.60E-112,0.000499823
41165,0.000499712,7.37E-112,0.000499712
41170,0.0004996,7.14E-112,0.0004996
41175,0.000499488,6.92E-112,0.000499488
41180,0.000499376,6.71E-112,0.000499376
41185,0.000499264,6.50E-112,0.000499264
41190,0.000499153,6.30E-112,0.000499153
41195,0.000499041,6.11E-112,0.000499041
41200,0.000498929,5.92E-112,0.000498929
41205,0.000498818,5.74E-112,0.000498818
41210,0.000498706,5.56E-112,0.000498706
41215,0.000498595,5.39E-112,0.000498595
41220,0.000498483,5.22E-112,0.000498483
41225,0.000498372,5.06E-112,0.000498372
41230,0.00049826,4.91E-112,0.00049826
41235,0.000498149,4.76E-112,0.000498149
41240,0.000498037,4.61E-112,0.000498037
41245,0.000497926,4.47E-112,0.000497926
41250,0.000497815,4.33E-112,0.000497815
41255,0.000497703,4.20E-112,0.000497703
41260,0.000497592,4.07E-112,0.000497592
41265,0.000497481,3.94E-112,0.000497481
41270,0.00049737,3.82E-112,0.00049737
41275,0.000497259,3.70E-112,0.000497259
41280,0.000497148,3.59E-112,0.000497148
41285,0.000497036,3.48E-112,0.000497036
41290,0.000496925,3.37E-112,0.000496925
41295,0.000496814,3.27E-112,0.000496814
41300,0.000496703,3.17E-112,0.000496703
41305,0.000496592,3.07E-112,0.000496592
41310,0.000496482,2.98E-112,0.000496482
41315,0.000496371,2.88E-112,0.000496371
41320,0.00049626,2.80E-112,0.00049626
41325,0.000496149,2.71E-112,0.000496149
41330,0.000496038,2.63E-112,0.000496038
41335,0.000495927,2.55E-112,0.000495927
41340,0.000495817,2.47E-112,0.000495817
41345,0.000495706,2.39E-112,0.000495706
41350,0.000495595,2.32E-112,0.000495595
41355,0.000495485,2.25E-112,0.000495485
41360,0.000495374,2.18E-112,0.000495374
41365,0.000495264,2.11E-112,0.000495264
41370,0.000495153,2.05E-112,0.000495153
41375,0.000495043,1.98E-112,0.000495043
41380,0.000494932,1.92E-112,0.000494932
41385,0.000494822,1.86E-112,0.000494822
41390,0.000494711,1.80E-112,0.000494711
41395,0.000494601,1.75E-112,0.000494601
41400,0.000494491,1.70E-112,0.000494491
41405,0.00049438,1.64E-112,0.00049438
41410,0.00049427,1.59E-112,0.00049427
41415,0.00049416,1.54E-112,0.00049416
41420,0.00049405,1.50E-112,0.00049405
41425,0.000493939,1.45E-112,0.000493939
41430,0.000493829,1.41E-112,0.000493829
41435,0.000493719,1.36E-112,0.000493719
41440,0.000493609,1.32E-112,0.000493609
41445,0.000493499,1.28E-112,0.000493499
41450,0.000493389,1.24E-112,0.000493389
41455,0.000493279,1.20E-112,0.000493279
41460,0.000493169,1.17E-112,0.000493169
41465,0.000493059,1.13E-112,0.000493059
41470,0.000492949,1.09E-112,0.000492949
41475,0.000492839,1.06E-112,0.000492839
41480,0.00049273,1.03E-112,0.00049273
41485,0.00049262,9.97E-113,0.00049262
41490,0.00049251,9.66E-113,0.00049251
41495,0.0004924,9.36E-113,0.0004924
41500,0.000492291,9.08E-113,0.000492291
41505,0.000492181,8.80E-113,0.000492181
41510,0.000492071,8.53E-113,0.000492071
41515,0.000491962,8.26E-113,0.000491962
41520,0.000491852,8.01E-113,0.000491852
41525,0.000491743,7.76E-113,0.000491743
41530,0.000491633,7.52E-113,0.000491633
41535,0.000491524,7.29E-113,0.000491524
41540,0.000491414,7.07E-113,0.000491414
41545,0.000491305,6.85E-113,0.000491305
41550,0.000491195,6.64E-113,0.000491195
41555,0.000491086,6.44E-113,0.000491086
41560,0.000490977,6.24E-113,0.000490977
41565,0.000490868,6.05E-113,0.000490868
41570,0.000490758,5.86E-113,0.000490758
41575,0.000490649,5.68E-113,0.000490649
41580,0.00049054,5.50E-113,0.00049054
41585,0.000490431,5.34E-113,0.000490431
41590,0.000490322,5.17E-113,0.000490322
41595,0.000490213,5.01E-113,0.000490213
41600,0.000490103,4.86E-113,0.000490103
41605,0.000489994,4.71E-113,0.000489994
41610,0.000489885,4.56E-113,0.000489885
41615,0.000489776,4.42E-113,0.000489776
41620,0.000489668,4.29E-113,0.000489668
41625,0.000489559,4.16E-113,0.000489559
41630,0.00048945,4.03E-113,0.00048945
41635,0.000489341,3.90E-113,0.000489341
41640,0.000489232,3.78E-113,0.000489232
41645,0.000489123,3.67E-113,0.000489123
41650,0.000489015,3.55E-113,0.000489015
41655,0.000488906,3.44E-113,0.000488906
41660,0.000488797,3.34E-113,0.000488797
41665,0.000488689,3.24E-113,0.000488689
41670,0.00048858,3.14E-113,0.00048858
41675,0.000488471,3.04E-113,0.000488471
41680,0.000488363,2.95E-113,0.000488363
41685,0.000488254,2.86E-113,0.000488254
41690,0.000488146,2.77E-113,0.000488146
41695,0.000488038,2.68E-113,0.000488038
41700,0.000487929,2.60E-113,0.000487929
41705,0.000487821,2.52E-113,0.000487821
41710,0.000487712,2.44E-113,0.000487712
41715,0.000487604,2.37E-113,0.000487604
41720,0.000487496,2.29E-113,0.000487496
41725,0.000487387,2.22E-113,0.000487387
41730,0.000487279,2.16E-113,0.000487279
41735,0.000487171,2.09E-113,0.000487171
41740,0.000487063,2.03E-113,0.000487063
41745,0.000486955,1.96E-113,0.000486955
41750,0.000486847,1.90E-113,0.000486847
41755,0.000486739,1.84E-113,0.000486739
41760,0.000486631,1.79E-113,0.000486631
41765,0.000486523,1.73E-113,0.000486523
41770,0.000486415,1.68E-113,0.000486415
41775,0.000486307,1.63E-113,0.000486307
41780,0.000486199,1.58E-113,0.000486199
41785,0.000486091,1.53E-113,0.000486091
41790,0.000485983,1.48E-113,0.000485983
41795,0.000485875,1.44E-113,0.000485875
41800,0.000485767,1.39E-113,0.000485767
41805,0.00048566,1.35E-113,0.00048566
41810,0.000485552,1.31E-113,0.000485552
41815,0.000485444,1.27E-113,0.000485444
41820,0.000485337,1.23E-113,0.000485337
41825,0.000485229,1.19E-113,0.000485229
41830,0.000485121,1.15E-113,0.000485121
41835,0.000485014,1.12E-113,0.000485014
41840,0.000484906,1.08E-113,0.000484906
41845,0.000484799,1.05E-113,0.000484799
41850,0.000484691,1.02E-113,0.000484691
41855,0.000484584,9.87E-114,0.000484584
41860,0.000484476,9.57E-114,0.000484476
41865,0.000484369,9.27E-114,0.000484369
41870,0.000484262,8.99E-114,0.000484262
41875,0.000484154,8.71E-114,0.000484154
41880,0.000484047,8.44E-114,0.000484047
41885,0.00048394,8.18E-114,0.00048394
41890,0.000483833,7.93E-114,0.000483833
41895,0.000483725,7.69E-114,0.000483725
41900,0.000483618,7.45E-114,0.000483618
41905,0.000483511,7.22E-114,0.000483511
41910,0.000483404,7.00E-114,0.000483404
41915,0.000483297,6.78E-114,0.000483297
41920,0.00048319,6.57E-114,0.00048319
41925,0.000483083,6.37E-114,0.000483083
41930,0.000482976,6.18E-114,0.000482976
41935,0.000482869,5.99E-114,0.000482869
41940,0.000482762,5.80E-114,0.000482762
41945,0.000482655,5.62E-114,0.000482655
41950,0.000482548,5.45E-114,0.000482548
41955,0.000482441,5.28E-114,0.000482441
41960,0.000482335,5.12E-114,0.000482335
41965,0.000482228,4.96E-114,0.000482228
41970,0.000482121,4.81E-114,0.000482121
41975,0.000482014,4.66E-114,0.000482014
41980,0.000481908,4.52E-114,0.000481908
41985,0.000481801,4.38E-114,0.000481801
41990,0.000481695,4.24E-114,0.000481695
41995,0.000481588,4.11E-114,0.000481588
42000,0.000481481,3.99E-114,0.000481481
42005,0.000481375,3.87E-114,0.000481375
42010,0.000481268,3.75E-114,0.000481268
42015,0.000481162,3.63E-114,0.000481162
42020,0.000481056,3.52E-114,0.000481056
42025,0.000480949,3.41E-114,0.000480949
42030,0.000480843,3.31E-114,0.000480843
42035,0.000480737,3.20E-114,0.000480737
42040,0.00048063,3.11E-114,0.00048063
42045,0.000480524,3.01E-114,0.000480524
42050,0.000480418,2.92E-114,0.000480418
42055,0.000480312,2.83E-114,0.000480312
42060,0.000480205,2.74E-114,0.000480205
42065,0.000480099,2.66E-114,0.000480099
42070,0.000479993,2.57E-114,0.000479993
42075,0.000479887,2.50E-114,0.000479887
42080,0.000479781,2.42E-114,0.000479781
42085,0.000479675,2.34E-114,0.000479675
42090,0.000479569,2.27E-114,0.000479569
42095,0.000479463,2.20E-114,0.000479463
42100,0.000479357,2.13E-114,0.000479357
42105,0.000479251,2.07E-114,0.000479251
42110,0.000479145,2.01E-114,0.000479145
42115,0.00047904,1.94E-114,0.00047904
42120,0.000478934,1.88E-114,0.000478934
42125,0.000478828,1.83E-114,0.000478828
42130,0.000478722,1.77E-114,0.000478722
42135,0.000478616,1.72E-114,0.000478616
42140,0.000478511,1.66E-114,0.000478511
42145,0.000478405,1.61E-114,0.000478405
42150,0.0004783,1.56E-114,0.0004783
42155,0.000478194,1.51E-114,0.000478194
42160,0.000478088,1.47E-114,0.000478088
42165,0.000477983,1.42E-114,0.000477983
42170,0.000477877,1.38E-114,0.000477877
42175,0.000477772,1.34E-114,0.000477772
42180,0.000477666,1.29E-114,0.000477666
42185,0.000477561,1.25E-114,0.000477561
42190,0.000477456,1.22E-114,0.000477456
42195,0.00047735,1.18E-114,0.00047735
42200,0.000477245,1.14E-114,0.000477245
42205,0.00047714,1.11E-114,0.00047714
42210,0.000477034,1.07E-114,0.000477034
42215,0.000476929,1.04E-114,0.000476929
42220,0.000476824,1.01E-114,0.000476824
42225,0.000476719,9.77E-115,0.000476719
42230,0.000476614,9.47E-115,0.000476614
42235,0.000476509,9.18E-115,0.000476509
42240,0.000476404,8.90E-115,0.000476404
42245,0.000476299,8.62E-115,0.000476299
42250,0.000476194,8.36E-115,0.000476194
42255,0.000476089,8.10E-115,0.000476089
42260,0.000475984,7.85E-115,0.000475984
42265,0.000475879,7.61E-115,0.000475879
42270,0.000475774,7.38E-115,0.000475774
42275,0.000475669,7.15E-115,0.000475669
42280,0.000475564,6.93E-115,0.000475564
42285,0.000475459,6.72E-115,0.000475459
42290,0.000475355,6.51E-115,0.000475355
42295,0.00047525,6.31E-115,0.00047525
42300,0.000475145,6.12E-115,0.000475145
42305,0.00047504,5.93E-115,0.00047504
42310,0.000474936,5.74E-115,0.000474936
42315,0.000474831,5.57E-115,0.000474831
42320,0.000474727,5.40E-115,0.000474727
42325,0.000474622,5.23E-115,0.000474622
42330,0.000474518,5.07E-115,0.000474518
42335,0.000474413,4.91E-115,0.000474413
42340,0.000474309,4.76E-115,0.000474309
42345,0.000474204,4.62E-115,0.000474204
42350,0.0004741,4.47E-115,0.0004741
42355,0.000473995,4.34E-115,0.000473995
42360,0.000473891,4.20E-115,0.000473891
42365,0.000473787,4.07E-115,0.000473787
42370,0.000473682,3.95E-115,0.000473682
42375,0.000473578,3.83E-115,0.000473578
42380,0.000473474,3.71E-115,0.000473474
42385,0.00047337,3.60E-115,0.00047337
42390,0.000473266,3.48E-115,0.000473266
42395,0.000473161,3.38E-115,0.000473161
42400,0.000473057,3.27E-115,0.000473057
42405,0.000472953,3.17E-115,0.000472953
42410,0.000472849,3.08E-115,0.000472849
42415,0.000472745,2.98E-115,0.000472745
42420,0.000472641,2.89E-115,0.000472641
42425,0.000472537,2.80E-115,0.000472537
42430,0.000472433,2.71E-115,0.000472433
42435,0.000472329,2.63E-115,0.000472329
42440,0.000472226,2.55E-115,0.000472226
42445,0.000472122,2.47E-115,0.000472122
42450,0.000472018,2.39E-115,0.000472018
42455,0.000471914,2.32E-115,0.000471914
42460,0.00047181,2.25E-115,0.00047181
42465,0.000471707,2.18E-115,0.000471707
42470,0.000471603,2.11E-115,0.000471603
42475,0.000471499,2.05E-115,0.000471499
42480,0.000471396,1.99E-115,0.000471396
42485,0.000471292,1.92E-115,0.000471292
42490,0.000471188,1.87E-115,0.000471188
42495,0.000471085,1.81E-115,0.000471085
42500,0.000470981,1.75E-115,0.000470981
42505,0.000470878,1.70E-115,0.000470878
42510,0.000470775,1.65E-115,0.000470775
42515,0.000470671,1.60E-115,0.000470671
42520,0.000470568,1.55E-115,0.000470568
42525,0.000470464,1.50E-115,0.000470464
42530,0.000470361,1.45E-115,0.000470361
42535,0.000470258,1.41E-115,0.000470258
42540,0.000470154,1.36E-115,0.000470154
42545,0.000470051,1.32E-115,0.000470051
42550,0.000469948,1.28E-115,0.000469948
42555,0.000469845,1.24E-115,0.000469845
42560,0.000469742,1.20E-115,0.000469742
42565,0.000469639,1.17E-115,0.000469639
42570,0.000469535,1.13E-115,0.000469535
42575,0.000469432,1.10E-115,0.000469432
42580,0.000469329,1.06E-115,0.000469329
42585,0.000469226,1.03E-115,0.000469226
42590,0.000469123,9.98E-116,0.000469123
42595,0.00046902,9.68E-116,0.00046902
42600,0.000468918,9.38E-116,0.000468918
42605,0.000468815,9.09E-116,0.000468815
42610,0.000468712,8.81E-116,0.000468712
42615,0.000468609,8.54E-116,0.000468609
42620,0.000468506,8.28E-116,0.000468506
42625,0.000468403,8.02E-116,0.000468403
42630,0.000468301,7.77E-116,0.000468301
42635,0.000468198,7.54E-116,0.000468198
42640,0.000468095,7.30E-116,0.000468095
42645,0.000467993,7.08E-116,0.000467993
42650,0.00046789,6.86E-116,0.00046789
42655,0.000467787,6.65E-116,0.000467787
42660,0.000467685,6.45E-116,0.000467685
42665,0.000467582,6.25E-116,0.000467582
42670,0.00046748,6.06E-116,0.00046748
42675,0.000467377,5.87E-116,0.000467377
42680,0.000467275,5.69E-116,0.000467275
42685,0.000467172,5.51E-116,0.000467172
42690,0.00046707,5.34E-116,0.00046707
42695,0.000466968,5.18E-116,0.000466968
42700,0.000466865,5.02E-116,0.000466865
42705,0.000466763,4.87E-116,0.000466763
42710,0.000466661,4.72E-116,0.000466661
42715,0.000466559,4.57E-116,0.000466559
42720,0.000466456,4.43E-116,0.000466456
42725,0.000466354,4.29E-116,0.000466354
42730,0.000466252,4.16E-116,0.000466252
42735,0.00046615,4.03E-116,0.00046615
42740,0.000466048,3.91E-116,0.000466048
42745,0.000465946,3.79E-116,0.000465946
42750,0.000465844,3.67E-116,0.000465844
42755,0.000465742,3.56E-116,0.000465742
42760,0.00046564,3.45E-116,0.00046564
42765,0.000465538,3.34E-116,0.000465538
42770,0.000465436,3.24E-116,0.000465436
42775,0.000465334,3.14E-116,0.000465334
42780,0.000465232,3.04E-116,0.000465232
42785,0.00046513,2.95E-116,0.00046513
42790,0.000465029,2.86E-116,0.000465029
42795,0.000464927,2.77E-116,0.000464927
42800,0.000464825,2.69E-116,0.000464825
42805,0.000464723,2.60E-116,0.000464723
42810,0.000464622,2.52E-116,0.000464622
42815,0.00046452,2.45E-116,0.00046452
42820,0.000464418,2.37E-116,0.000464418
42825,0.000464317,2.30E-116,0.000464317
42830,0.000464215,2.23E-116,0.000464215
42835,0.000464114,2.16E-116,0.000464114
42840,0.000464012,2.09E-116,0.000464012
42845,0.000463911,2.03E-116,0.000463911
42850,0.000463809,1.97E-116,0.000463809
42855,0.000463708,1.91E-116,0.000463708
42860,0.000463606,1.85E-116,0.000463606
42865,0.000463505,1.79E-116,0.000463505
42870,0.000463404,1.73E-116,0.000463404
42875,0.000463302,1.68E-116,0.000463302
42880,0.000463201,1.63E-116,0.000463201
42885,0.0004631,1.58E-116,0.0004631
42890,0.000462999,1.53E-116,0.000462999
42895,0.000462897,1.48E-116,0.000462897
42900,0.000462796,1.44E-116,0.000462796
42905,0.000462695,1.39E-116,0.000462695
42910,0.000462594,1.35E-116,0.000462594
42915,0.000462493,1.31E-116,0.000462493
42920,0.000462392,1.27E-116,0.000462392
42925,0.000462291,1.23E-116,0.000462291
42930,0.00046219,1.19E-116,0.00046219
42935,0.000462089,1.16E-116,0.000462089
42940,0.000461988,1.12E-116,0.000461988
42945,0.000461887,1.09E-116,0.000461887
42950,0.000461786,1.05E-116,0.000461786
42955,0.000461685,1.02E-116,0.000461685
42960,0.000461585,9.88E-117,0.000461585
42965,0.000461484,9.58E-117,0.000461484
42970,0.000461383,9.29E-117,0.000461383
42975,0.000461282,9.00E-117,0.000461282
42980,0.000461182,8.72E-117,0.000461182
42985,0.000461081,8.45E-117,0.000461081
42990,0.00046098,8.19E-117,0.00046098
42995,0.00046088,7.94E-117,0.00046088
43000,0.000460779,7.70E-117,0.000460779
43005,0.000460678,7.46E-117,0.000460678
43010,0.000460578,7.23E-117,0.000460578
43015,0.000460477,7.01E-117,0.000460477
43020,0.000460377,6.79E-117,0.000460377
43025,0.000460277,6.58E-117,0.000460277
43030,0.000460176,6.38E-117,0.000460176
43035,0.000460076,6.19E-117,0.000460076
43040,0.000459975,6.00E-117,0.000459975
43045,0.000459875,5.81E-117,0.000459875
43050,0.000459775,5.63E-117,0.000459775
43055,0.000459674,5.46E-117,0.000459674
43060,0.000459574,5.29E-117,0.000459574
43065,0.000459474,5.13E-117,0.000459474
43070,0.000459374,4.97E-117,0.000459374
43075,0.000459274,4.82E-117,0.000459274
43080,0.000459174,4.67E-117,0.000459174
43085,0.000459073,4.53E-117,0.000459073
43090,0.000458973,4.39E-117,0.000458973
43095,0.000458873,4.25E-117,0.000458873
43100,0.000458773,4.12E-117,0.000458773
43105,0.000458673,3.99E-117,0.000458673
43110,0.000458573,3.87E-117,0.000458573
43115,0.000458473,3.75E-117,0.000458473
43120,0.000458374,3.64E-117,0.000458374
43125,0.000458274,3.52E-117,0.000458274
43130,0.000458174,3.42E-117,0.000458174
43135,0.000458074,3.31E-117,0.000458074
43140,0.000457974,3.21E-117,0.000457974
43145,0.000457874,3.11E-117,0.000457874
43150,0.000457775,3.01E-117,0.000457775
43155,0.000457675,2.92E-117,0.000457675
43160,0.000457575,2.83E-117,0.000457575
43165,0.000457476,2.74E-117,0.000457476
43170,0.000457376,2.66E-117,0.000457376
43175,0.000457276,2.58E-117,0.000457276
43180,0.000457177,2.50E-117,0.000457177
43185,0.000457077,2.42E-117,0.000457077
43190,0.000456978,2.35E-117,0.000456978
43195,0.000456878,2.28E-117,0.000456878
43200,0.000456779,2.21E-117,0.000456779
43205,0.00045668,2.14E-117,0.00045668
43210,0.00045658,2.07E-117,0.00045658
43215,0.000456481,2.01E-117,0.000456481
43220,0.000456381,1.95E-117,0.000456381
43225,0.000456282,1.89E-117,0.000456282
43230,0.000456183,1.83E-117,0.000456183
43235,0.000456084,1.77E-117,0.000456084
43240,0.000455984,1.72E-117,0.000455984
43245,0.000455885,1.66E-117,0.000455885
43250,0.000455786,1.61E-117,0.000455786
43255,0.000455687,1.56E-117,0.000455687
43260,0.000455588,1.52E-117,0.000455588
43265,0.000455489,1.47E-117,0.000455489
43270,0.00045539,1.42E-117,0.00045539
43275,0.000455291,1.38E-117,0.000455291
43280,0.000455192,1.34E-117,0.000455192
43285,0.000455093,1.30E-117,0.000455093
43290,0.000454994,1.26E-117,0.000454994
43295,0.000454895,1.22E-117,0.000454895
43300,0.000454796,1.18E-117,0.000454796
43305,0.000454697,1.14E-117,0.000454697
43310,0.000454598,1.11E-117,0.000454598
43315,0.000454499,1.07E-117,0.000454499
43320,0.000454401,1.04E-117,0.000454401
43325,0.000454302,1.01E-117,0.000454302
43330,0.000454203,9.79E-118,0.000454203
43335,0.000454104,9.49E-118,0.000454104
43340,0.000454006,9.19E-118,0.000454006
43345,0.000453907,8.91E-118,0.000453907
43350,0.000453809,8.64E-118,0.000453809
43355,0.00045371,8.37E-118,0.00045371
43360,0.000453611,8.11E-118,0.000453611
43365,0.000453513,7.86E-118,0.000453513
43370,0.000453414,7.62E-118,0.000453414
43375,0.000453316,7.39E-118,0.000453316
43380,0.000453218,7.16E-118,0.000453218
43385,0.000453119,6.94E-118,0.000453119
43390,0.000453021,6.73E-118,0.000453021
43395,0.000452922,6.52E-118,0.000452922
43400,0.000452824,6.32E-118,0.000452824
43405,0.000452726,6.12E-118,0.000452726
43410,0.000452627,5.94E-118,0.000452627
43415,0.000452529,5.75E-118,0.000452529
43420,0.000452431,5.58E-118,0.000452431
43425,0.000452333,5.40E-118,0.000452333
43430,0.000452235,5.24E-118,0.000452235
43435,0.000452137,5.08E-118,0.000452137
43440,0.000452038,4.92E-118,0.000452038
43445,0.00045194,4.77E-118,0.00045194
43450,0.000451842,4.62E-118,0.000451842
43455,0.000451744,4.48E-118,0.000451744
43460,0.000451646,4.34E-118,0.000451646
43465,0.000451548,4.21E-118,0.000451548
43470,0.00045145,4.08E-118,0.00045145
43475,0.000451352,3.95E-118,0.000451352
43480,0.000451255,3.83E-118,0.000451255
43485,0.000451157,3.71E-118,0.000451157
43490,0.000451059,3.60E-118,0.000451059
43495,0.000450961,3.49E-118,0.000450961
43500,0.000450863,3.38E-118,0.000450863
43505,0.000450766,3.28E-118,0.000450766
43510,0.000450668,3.18E-118,0.000450668
43515,0.00045057,3.08E-118,0.00045057
43520,0.000450473,2.98E-118,0.000450473
43525,0.000450375,2.89E-118,0.000450375
43530,0.000450277,2.80E-118,0.000450277
43535,0.00045018,2.72E-118,0.00045018
43540,0.000450082,2.63E-118,0.000450082
43545,0.000449985,2.55E-118,0.000449985
43550,0.000449887,2.47E-118,0.000449887
43555,0.00044979,2.40E-118,0.00044979
43560,0.000449692,2.32E-118,0.000449692
43565,0.000449595,2.25E-118,0.000449595
43570,0.000449497,2.18E-118,0.000449497
43575,0.0004494,2.12E-118,0.0004494
43580,0.000449303,2.05E-118,0.000449303
43585,0.000449205,1.99E-118,0.000449205
43590,0.000449108,1.93E-118,0.000449108
43595,0.000449011,1.87E-118,0.000449011
43600,0.000448914,1.81E-118,0.000448914
43605,0.000448816,1.75E-118,0.000448816
43610,0.000448719,1.70E-118,0.000448719
43615,0.000448622,1.65E-118,0.000448622
43620,0.000448525,1.60E-118,0.000448525
43625,0.000448428,1.55E-118,0.000448428
43630,0.000448331,1.50E-118,0.000448331
43635,0.000448234,1.45E-118,0.000448234
43640,0.000448137,1.41E-118,0.000448137
43645,0.00044804,1.37E-118,0.00044804
43650,0.000447943,1.32E-118,0.000447943
43655,0.000447846,1.28E-118,0.000447846
43660,0.000447749,1.24E-118,0.000447749
43665,0.000447652,1.21E-118,0.000447652
43670,0.000447555,1.17E-118,0.000447555
43675,0.000447459,1.13E-118,0.000447459
43680,0.000447362,1.10E-118,0.000447362
43685,0.000447265,1.06E-118,0.000447265
43690,0.000447168,1.03E-118,0.000447168
43695,0.000447072,1.00E-118,0.000447072
43700,0.000446975,9.69E-119,0.000446975
43705,0.000446878,9.39E-119,0.000446878
43710,0.000446782,9.10E-119,0.000446782
43715,0.000446685,8.82E-119,0.000446685
43720,0.000446589,8.55E-119,0.000446589
43725,0.000446492,8.29E-119,0.000446492
43730,0.000446395,8.03E-119,0.000446395
43735,0.000446299,7.79E-119,0.000446299
43740,0.000446203,7.55E-119,0.000446203
43745,0.000446106,7.31E-119,0.000446106
43750,0.00044601,7.09E-119,0.00044601
43755,0.000445913,6.87E-119,0.000445913
43760,0.000445817,6.66E-119,0.000445817
43765,0.000445721,6.46E-119,0.000445721
43770,0.000445624,6.26E-119,0.000445624
43775,0.000445528,6.06E-119,0.000445528
43780,0.000445432,5.88E-119,0.000445432
43785,0.000445336,5.70E-119,0.000445336
43790,0.000445239,5.52E-119,0.000445239
43795,0.000445143,5.35E-119,0.000445143
43800,0.000445047,5.19E-119,0.000445047
43805,0.000444951,5.03E-119,0.000444951
43810,0.000444855,4.87E-119,0.000444855
43815,0.000444759,4.72E-119,0.000444759
43820,0.000444663,4.58E-119,0.000444663
43825,0.000444567,4.44E-119,0.000444567
43830,0.000444471,4.30E-119,0.000444471
43835,0.000444375,4.17E-119,0.000444375
43840,0.000444279,4.04E-119,0.000444279
43845,0.000444183,3.92E-119,0.000444183
43850,0.000444087,3.79E-119,0.000444087
43855,0.000443991,3.68E-119,0.000443991
43860,0.000443896,3.56E-119,0.000443896
43865,0.0004438,3.46E-119,0.0004438
43870,0.000443704,3.35E-119,0.000443704
43875,0.000443608,3.25E-119,0.000443608
43880,0.000443513,3.15E-119,0.000443513
43885,0.000443417,3.05E-119,0.000443417
43890,0.000443321,2.96E-119,0.000443321
43895,0.000443226,2.86E-119,0.000443226
43900,0.00044313,2.78E-119,0.00044313
43905,0.000443035,2.69E-119,0.000443035
43910,0.000442939,2.61E-119,0.000442939
43915,0.000442844,2.53E-119,0.000442844
43920,0.000442748,2.45E-119,0.000442748
43925,0.000442653,2.37E-119,0.000442653
43930,0.000442557,2.30E-119,0.000442557
43935,0.000442462,2.23E-119,0.000442462
43940,0.000442366,2.16E-119,0.000442366
43945,0.000442271,2.10E-119,0.000442271
43950,0.000442176,2.03E-119,0.000442176
43955,0.00044208,1.97E-119,0.00044208
43960,0.000441985,1.91E-119,0.000441985
43965,0.00044189,1.85E-119,0.00044189
43970,0.000441795,1.79E-119,0.000441795
43975,0.000441699,1.74E-119,0.000441699
43980,0.000441604,1.68E-119,0.000441604
43985,0.000441509,1.63E-119,0.000441509
43990,0.000441414,1.58E-119,0.000441414
43995,0.000441319,1.53E-119,0.000441319
44000,0.000441224,1.49E-119,0.000441224
44005,0.000441129,1.44E-119,0.000441129
44010,0.000441034,1.40E-119,0.000441034
44015,0.000440939,1.35E-119,0.000440939
44020,0.000440844,1.31E-119,0.000440844
44025,0.000440749,1.27E-119,0.000440749
44030,0.000440654,1.23E-119,0.000440654
44035,0.000440559,1.19E-119,0.000440559
44040,0.000440464,1.16E-119,0.000440464
44045,0.00044037,1.12E-119,0.00044037
44050,0.000440275,1.09E-119,0.000440275
44055,0.00044018,1.05E-119,0.00044018
44060,0.000440085,1.02E-119,0.000440085
44065,0.000439991,9.90E-120,0.000439991
44070,0.000439896,9.59E-120,0.000439896
44075,0.000439801,9.30E-120,0.000439801
44080,0.000439707,9.01E-120,0.000439707
44085,0.000439612,8.74E-120,0.000439612
44090,0.000439517,8.47E-120,0.000439517
44095,0.000439423,8.21E-120,0.000439423
